"url","id","label","label_it","label_en","label_de","level"
"461892","46.18.92","Attività di intermediari del commercio all'ingrosso di rivestimenti per pareti e per pavimenti","Attività di intermediari del commercio all'ingrosso di rivestimenti per pareti e per pavimenti","Activities of agents involved in the wholesale of wall and floor coverings","Tätigkeiten der Großhandelsvermittlung von Fußbodenbelägen und Tapeten","6"
"461893","46.18.93","Attività di intermediari del commercio all'ingrosso di strumenti musicali","Attività di intermediari del commercio all'ingrosso di strumenti musicali","Activities of agents involved in the wholesale of musical instruments","Tätigkeiten der Großhandelsvermittlung von Musikinstrumenten","6"
"461899","46.18.99","Attività di intermediari del commercio all'ingrosso di altri prodotti specifici vari n.c.a.","Attività di intermediari del commercio all'ingrosso di altri prodotti specifici vari n.c.a.","Activities of agents involved in the wholesale of other various particular products n.e.c.","Tätigkeiten der Großhandelsvermittlung von allen anderen Waren a. n. g.","6"
"4619","46.19","Attività di intermediari del commercio all'ingrosso non specializzato","Attività di intermediari del commercio all'ingrosso non specializzato","Activities of agents involved in non-specialised wholesale","Tätigkeiten der Großhandelsvermittlung von Waren ohne ausgeprägten Schwerpunkt","4"
"46190","46.19.0","Attività di intermediari del commercio all'ingrosso non specializzato","Attività di intermediari del commercio all'ingrosso non specializzato","Activities of agents involved in non-specialised wholesale","Tätigkeiten der Großhandelsvermittlung von Waren ohne ausgeprägten Schwerpunkt","5"
"461900","46.19.00","Attività di intermediari del commercio all'ingrosso non specializzato","Attività di intermediari del commercio all'ingrosso non specializzato","Activities of agents involved in non-specialised wholesale","Tätigkeiten der Großhandelsvermittlung von Waren ohne ausgeprägten Schwerpunkt","6"
"462","46.2","Commercio all'ingrosso di materie prime agricole e animali vivi","Commercio all'ingrosso di materie prime agricole e animali vivi","Wholesale of agricultural raw materials and live animals","Großhandel mit landwirtschaftlichen Grundstoffen und lebenden Tieren","3"
"4621","46.21","Commercio all'ingrosso di cereali, tabacco grezzo, sementi e alimenti per il bestiame","Commercio all'ingrosso di cereali, tabacco grezzo, sementi e alimenti per il bestiame","Wholesale of grain, unmanufactured tobacco, seeds and animal feeds","Großhandel mit Getreide, Rohtabak, Saatgut und Futtermitteln","4"
"46211","46.21.1","Commercio all'ingrosso di cereali","Commercio all'ingrosso di cereali","Wholesale of grains","Großhandel mit Getreide","5"
"462110","46.21.10","Commercio all'ingrosso di cereali","Commercio all'ingrosso di cereali","Wholesale of grains","Großhandel mit Getreide","6"
"46212","46.21.2","Commercio all'ingrosso di tabacco grezzo, sementi e alimenti per il bestiame","Commercio all'ingrosso di tabacco grezzo, sementi e alimenti per il bestiame","Wholesale of unmanufactured tobacco, seeds and animal feeds","Großhandel mit Rohtabak, Saatgut und Futtermitteln","5"
"462121","46.21.21","Commercio all'ingrosso di tabacco grezzo","Commercio all'ingrosso di tabacco grezzo","Wholesale of unmanufactured tobacco","Großhandel mit Rohtabak","6"
"462122","46.21.22","Commercio all'ingrosso di sementi e alimenti per il bestiame","Commercio all'ingrosso di sementi e alimenti per il bestiame","Wholesale of seeds and animal feeds","Großhandel mit Saatgut und Futtermitteln","6"
"4622","46.22","Commercio all'ingrosso di fiori e piante","Commercio all'ingrosso di fiori e piante","Wholesale of flowers and plants","Großhandel mit Blumen und Pflanzen","4"
"46220","46.22.0","Commercio all'ingrosso di fiori e piante","Commercio all'ingrosso di fiori e piante","Wholesale of flowers and plants","Großhandel mit Blumen und Pflanzen","5"
"462200","46.22.00","Commercio all'ingrosso di fiori e piante","Commercio all'ingrosso di fiori e piante","Wholesale of flowers and plants","Großhandel mit Blumen und Pflanzen","6"
"4623","46.23","Commercio all'ingrosso di animali vivi","Commercio all'ingrosso di animali vivi","Wholesale of live animals","Großhandel mit lebenden Tieren","4"
"46230","46.23.0","Commercio all'ingrosso di animali vivi","Commercio all'ingrosso di animali vivi","Wholesale of live animals","Großhandel mit lebenden Tieren","5"
"462300","46.23.00","Commercio all'ingrosso di animali vivi","Commercio all'ingrosso di animali vivi","Wholesale of live animals","Großhandel mit lebenden Tieren","6"
"4624","46.24","Commercio all'ingrosso di pelli e cuoio","Commercio all'ingrosso di pelli e cuoio","Wholesale of hides, skins and leather","Großhandel mit Häuten, Fellen und Leder","4"
"46240","46.24.0","Commercio all'ingrosso di pelli e cuoio","Commercio all'ingrosso di pelli e cuoio","Wholesale of hides, skins and leather","Großhandel mit Häuten, Fellen und Leder","5"
"462401","46.24.01","Commercio all'ingrosso di pelli per pellicceria","Commercio all'ingrosso di pelli per pellicceria","Wholesale of fur skins","Großhandel mit Fellen für Pelzwaren","6"
"462402","46.24.02","Commercio all'ingrosso di pelli non per pellicceria e cuoio","Commercio all'ingrosso di pelli non per pellicceria e cuoio","Wholesale of other hides and leather, other than fur skins","Großhandel mit Fellen (nicht für Pelzwaren) und Häuten","6"
"463","46.3","Commercio all'ingrosso di prodotti alimentari, bevande e tabacchi","Commercio all'ingrosso di prodotti alimentari, bevande e tabacchi","Wholesale of food, beverages and tobacco","Großhandel mit Nahrungs- und Genussmitteln, Getränken und Tabakwaren","3"
"4631","46.31","Commercio all'ingrosso di frutta e ortaggi","Commercio all'ingrosso di frutta e ortaggi","Wholesale of fruit and vegetables","Großhandel mit Obst, Gemüse und Kartoffeln","4"
"46311","46.31.1","Commercio all'ingrosso di frutta e ortaggi freschi","Commercio all'ingrosso di frutta e ortaggi freschi","Wholesale of fresh fruit and vegetables","Großhandel mit frischem Obst und Gemüse","5"
"463110","46.31.10","Commercio all'ingrosso di frutta e ortaggi freschi","Commercio all'ingrosso di frutta e ortaggi freschi","Wholesale of fresh fruit and vegetables","Großhandel mit frischem Obst und Gemüse","6"
"46312","46.31.2","Commercio all'ingrosso di frutta e ortaggi conservati o surgelati","Commercio all'ingrosso di frutta e ortaggi conservati o surgelati","Wholesale of preserved or frozen fruit and vegetables","Großhandel mit haltbar gemachtem oder tiefgekühltem Obst und Gemüse und Kartoffeln","5"
"463120","46.31.20","Commercio all'ingrosso di frutta e ortaggi conservati o surgelati","Commercio all'ingrosso di frutta e ortaggi conservati o surgelati","Wholesale of preserved or frozen fruit and vegetables","Großhandel mit haltbar gemachtem oder tiefgekühltem Obst und Gemüse und Kartoffeln","6"
"4632","46.32","Commercio all'ingrosso di carne, prodotti a base di carne, pesce e prodotti a base di pesce","Commercio all'ingrosso di carne, prodotti a base di carne, pesce e prodotti a base di pesce","Wholesale of meat, meat products, fish and fish products","Großhandel mit Fleisch, Fleischwaren, Fisch und Fischerzeugnissen","4"
"46321","46.32.1","Commercio all'ingrosso di carne","Commercio all'ingrosso di carne","Wholesale of meat","Großhandel mit Fleisch","5"
"463211","46.32.11","Commercio all'ingrosso di carni fresche","Commercio all'ingrosso di carni fresche","Wholesale of fresh meat","Großhandel mit frischem Fleisch","6"
"463212","46.32.12","Commercio all'ingrosso di carni conservate o surgelate","Commercio all'ingrosso di carni conservate o surgelate","Wholesale of frozen or preserved meat","Großhandel mit haltbar gemachtem oder tiefgekühltem Fleisch","6"
"46322","46.32.2","Commercio all'ingrosso di salumi e di altri prodotti a base di carne","Commercio all'ingrosso di salumi e di altri prodotti a base di carne","Wholesale of charcuterie and other meat products","Großhandel mit Wurstwaren und anderen Fleischprodukten","5"
"463220","46.32.20","Commercio all'ingrosso di salumi e di altri prodotti a base di carne","Commercio all'ingrosso di salumi e di altri prodotti a base di carne","Wholesale of charcuterie and other meat products","Großhandel mit Wurstwaren und anderen Fleischprodukten","6"
"46323","46.32.3","Commercio all'ingrosso di pesce","Commercio all'ingrosso di pesce","Wholesale of fish","Großhandel mit Fisch","5"
"463231","46.32.31","Commercio all'ingrosso di pesci freschi","Commercio all'ingrosso di pesci freschi","Wholesale of fresh fish","Großhandel mit frischem Fisch","6"
"463232","46.32.32","Commercio all'ingrosso di pesci conservati o surgelati e di prodotti a base di pesce","Commercio all'ingrosso di pesci conservati o surgelati e di prodotti a base di pesce","Wholesale of preserved or frozen fish and fish products","Großhandel mit haltbar gemachtem oder tiefgekühltem Fisch und Fischprodukten","6"
"4633","46.33","Commercio all'ingrosso di prodotti lattiero-caseari, uova, oli e grassi alimentari","Commercio all'ingrosso di prodotti lattiero-caseari, uova, oli e grassi alimentari","Wholesale of dairy products, eggs and edible oils and fats","Großhandel mit Milch, Milcherzeugnissen, Eiern, Speiseölen und Nahrungsfetten","4"
"46331","46.33.1","Commercio all'ingrosso di prodotti lattiero-caseari e uova","Commercio all'ingrosso di prodotti lattiero-caseari e uova","Wholesale of dairy products and eggs","Großhandel mit Milch, Milcherzeugnissen und Eiern","5"
"463310","46.33.10","Commercio all'ingrosso di prodotti lattiero-caseari e uova","Commercio all'ingrosso di prodotti lattiero-caseari e uova","Wholesale of dairy products and eggs","Großhandel mit Milch, Milcherzeugnissen und Eiern","6"
"46332","46.33.2","Commercio all'ingrosso di oli e grassi alimentari","Commercio all'ingrosso di oli e grassi alimentari","Wholesale of edible oils and fats","Großhandel mit Speiseölen und Nahrungsfetten","5"
"463320","46.33.20","Commercio all'ingrosso di oli e grassi alimentari","Commercio all'ingrosso di oli e grassi alimentari","Wholesale of edible oils and fats","Großhandel mit Speiseölen und Nahrungsfetten","6"
"4634","46.34","Commercio all'ingrosso di bevande","Commercio all'ingrosso di bevande","Wholesale of beverages","Großhandel mit Getränken","4"
"46341","46.34.1","Commercio all'ingrosso di bevande alcoliche","Commercio all'ingrosso di bevande alcoliche","Wholesale of alcoholic beverages","Großhandel mit alkoholhaltigen Getränken","5"
"463410","46.34.10","Commercio all'ingrosso di bevande alcoliche","Commercio all'ingrosso di bevande alcoliche","Wholesale of alcoholic beverages","Großhandel mit alkoholhaltigen Getränken","6"
"46342","46.34.2","Commercio all'ingrosso di bevande analcoliche","Commercio all'ingrosso di bevande analcoliche","Wholesale of non-alcoholic beverages","Großhandel mit alkoholfreien Getränken","5"
"463420","46.34.20","Commercio all'ingrosso di bevande analcoliche","Commercio all'ingrosso di bevande analcoliche","Wholesale of non-alcoholic beverages","Großhandel mit alkoholfreien Getränken","6"
"4635","46.35","Commercio all'ingrosso di prodotti del tabacco","Commercio all'ingrosso di prodotti del tabacco","Wholesale of tobacco products","Großhandel mit Tabakwaren","4"
"46350","46.35.0","Commercio all'ingrosso di prodotti del tabacco","Commercio all'ingrosso di prodotti del tabacco","Wholesale of tobacco products","Großhandel mit Tabakwaren","5"
"463501","46.35.01","Commercio all'ingrosso di sigarette elettroniche","Commercio all'ingrosso di sigarette elettroniche","Wholesale of electronic cigarettes","Großhandel mit elektronischen Zigaretten","6"
"463509","46.35.09","Commercio all'ingrosso di prodotti del tabacco n.c.a.","Commercio all'ingrosso di prodotti del tabacco n.c.a.","Wholesale of tobacco products n.e.c.","Großhandel mit Tabakwaren a. n. g.","6"
